x,y
0.272,0.525333333
0.172,0.381381381
0.228,0.627627628
0.196,0.474474474
0.226,0.432432432
0.216,0.744744745
0.088,0.225225225
0.114,0.288288288
0.094,0.282282282
0.633053221,0.822
0.354,0.365333333
0.64,0.498666667
0.406,0.821333333
0.176,0.403636364
0.554,0.991683992
0.588,0.987525988
0.068,0.170666667
0.074,0.141141141
0.122,0.21021021
0.653409091,0.770833333
0.28,0.346666667
0.236,0.501333333
0.398,0.581333333
0.837333333,0.934
0.578666667,0.914
0.122,0.178666667
0.082,0.549333333
0.106,0.752
0.132,0.837333333
0.082,0.213333333
0.122,0.304
0.184,0.781333333
0.202,0.746666667
0.482,0.778666667
0.354,0.781333333
0.416,0.554666667
0.686,0.8
0.156,0.706666667
0.18,0.373333333
0.064,0.304
0.122,0.277333333
0.162,0.504
0.136,0.354666667
0.07,0.258666667
0.178,0.8
0.374,0.650666667
0.074,0.117333333
0.042,0.085333333
0.325333333,0.652
0.2,0.414414414
0.554,0.966966967
0.994301994,0.970021413
0.126,0.528
0.082,0.216
0.096,0.413333333
0.076,0.421333333
0.094,0.424
0.076,0.290666667
0.072,0.36
0.177177177,0.118
0.123123123,0.118
0.211267606,0.26
0.346153846,0.54375
0.386,0.706586826
0.662,0.858858859
0.174,0.478915663
0.182,0.457831325
0.65,0.765333333
0.078,0.165333333
0.094,0.122666667
0.303822938,0.434
0.555331992,0.594
0.158953722,0.238
0.264,0.8575
0.352,0.9825
0.396,0.9775
0.078,0.202666667
0.156,0.466666667
0.294,0.901333333
0.078,0.327327327
0.054,0.231231231
0.05,0.216216216
0.03,0.174174174
0.048,0.198198198
0.038,0.237237237
0.174,0.192
0.114,0.213333333
0.204,0.189333333
0.204,0.125333333
0.821333333,0.826
0.09,0.328358209
0.074,0.289552239
0.082,0.134328358
0.142,0.409090909
0.172,0.409090909
0.044,0.203208556
0.058,0.200534759
0.106,0.243315508
0.066,0.139037433
0.082,0.131016043
0.602,0.853333333
0.262,0.778666667
0.188,0.506666667
0.022,0.087087087
0.042,0.18018018
0.068,0.111111111
0.05,0.126126126
0.24,0.442666667
0.224,0.445333333
0.172,0.28
0.078,0.109333333
0.106,0.378666667
0.15,0.373333333
0.16,0.376
0.046,0.109333333
0.086,0.272
0.06,0.263345196
0.810666667,0.68
0.259375,0.485981308
0.364,0.613333333
0.358,0.733333333
0.326,0.544
0.154,0.376
0.218,0.746666667
0.276,0.525333333
0.134,0.376
0.086,0.264
0.112,0.184
0.102,0.370666667
0.392,0.738666667
0.226,0.362666667
0.47,0.874666667
0.54,0.869333333
0.042,0.112
0.118,0.381333333
0.126,0.314666667
0.074,0.144
0.086,0.459807074
0.554597701,0.942
0.623563218,0.638
0.178,0.602666667
0.282167043,0.35625
0.434,0.602484472
0.216,0.854037267
0.15,0.594339623
0.162,0.386666667
0.17,0.616
0.06,0.210666667
0.076,0.336
0.082,0.269333333
0.47,0.987987988
0.624,0.918918919
0.408,0.461333333
0.106,0.552
0.244,0.402666667
0.156,0.4
0.494,0.461333333
0.084,0.152
0.523545706,0.856
0.026,0.108695652
0.382,0.730978261
0.752,0.917333333
0.558,0.915119363
0.318,0.512
0.19,0.384
0.206,0.408
0.21,0.472
0.506,0.724705882
0.726,0.912
0.31,0.528
0.06,0.146666667
0.052,0.085333333
0.046,0.082666667
0.038,0.04
0.334,0.581333333
0.262,0.490666667
0.198,0.498666667
0.11,0.352409639
0.112,0.298192771
0.12,0.334337349
0.11,0.307228916
0.094,0.301204819
0.102,0.352409639
0.336,0.68
0.482,0.72
0.646,0.709333333
0.42,0.872
0.252,0.264
0.916167665,0.612
0.052,0.152406417
0.038,0.14973262
0.042,0.139037433
0.026,0.136363636
0.036,0.13368984
0.03,0.128342246
0.05,0.128342246
0.038,0.14171123
0.028,0.045454545
0.13,0.543543544
0.152,0.327327327
0.082,0.498498498
0.04,0.087087087
0.184,0.424
0.118,0.216
0.188,0.384
0.054,0.138666667
0.066,0.133333333
0.052,0.133333333
0.134,0.293333333
0.1,0.256
0.066,0.128
0.068,0.112
0.05,0.114666667
0.07,0.317333333
0.054,0.101333333
0.098,0.290666667
0.49,0.925333333
0.554,0.917333333
0.144,0.255255255
0.933333333,0.948
0.309333333,0.502
0.101333333,0.082
0.597597598,0.564
0.813813814,0.52
0.51,0.734567901
0.104,0.232628399
0.038,0.078549849
0.126,0.616314199
0.088,0.444108761
0.192,0.341389728
0.196,0.688821752
0.43,0.882175227
0.28,0.882175227
0.2,0.803625378
0.314,0.583081571
0.15,0.445333333
0.03,0.072072072
0.242,0.696
0.552,0.997333333
0.255617978,0.248
0.176966292,0.382
0.258426966,0.2
0.998,0.96
0.642,0.309333333
0.343373494,0.29
0.229333333,0.416
0.114,0.469879518
0.24,0.709969789
0.262,0.472
0.1,0.301333333
0.062,0.277333333
0.078,0.338666667
0.114,0.322289157
0.19,0.518072289
0.34,0.608433735
0.512,0.768072289
0.45,0.981651376
0.486,0.941896024
0.082,0.549333333
0.118,0.448
0.208,0.482666667
0.424698795,0.416
0.186,0.597333333
0.29,0.829333333
0.3,0.666666667
0.92,0.991017964
0.088,0.24251497
0.068,0.299401198
0.088,0.232
0.128,0.269333333
0.136,0.285333333
0.166,0.272
0.106,0.242666667
0.404,0.613333333
0.14,0.461333333
0.196,0.408
0.436,0.669333333
0.11,0.342342342
0.062,0.231231231
0.066,0.189189189
0.464,0.64
0.978666667,0.806
0.869333333,0.56
0.474,0.749333333
0.214,0.387700535
0.138,0.687165775
0.084,0.252
0.644067797,0.53
0.384,0.797333333
0.228,0.661333333
0.396,0.856
0.184,0.510510511
0.2,0.564564565
0.204,0.543543544
0.252,0.578666667
0.262,0.666666667
0.268,0.632
0.254,0.661363636
0.134,0.229545455
0.22,0.463636364
0.438,0.693333333
0.49,0.781333333
0.5,0.997333333
0.634,0.658666667
0.898666667,0.542
0.401197605,0.47
0.488,0.802666667
0.136,0.205333333
0.17,0.210666667
0.212,0.378666667
0.986666667,0.842
0.05,0.288
0.192,0.634666667
0.124,0.448
0.164,0.4
0.25,0.394666667
0.346,0.386666667
0.354,0.621333333
0.274,0.52
0.132,0.394666667
0.084,0.242666667
0.634,0.978666667
0.542168675,0.93
0.243975904,0.83
0.234939759,0.49
0.138554217,0.084
0.536144578,0.998
0.082,0.277333333
0.134,0.333333333
0.553941909,0.476
0.352,0.833810888
0.364,0.799426934
0.508522727,0.606
0.644886364,0.75
0.663663664,0.792
0.06006006,0.078
0.062,0.104
0.048,0.096
0.054,0.098666667
0.076,0.261333333
0.474,0.877333333
0.124,0.269333333
0.484,0.952
0.31,0.810666667
0.310861423,0.403125
0.161048689,0.3125
0.406,0.824
0.184,0.496
0.142,0.466666667
0.196,0.562666667
0.044,0.057142857
0.098,0.405714286
0.07,0.178
0.466,0.970666667
0.332,0.896
0.188,0.557333333
0.078,0.30458221
0.51,0.852852853
0.586,0.893333333
0.59,0.984
0.362473348,0.420833333
0.54,0.891891892
0.62,0.942942943
0.1,0.563291139
0.124,0.43880597
0.108,0.450746269
0.458974359,0.576
0.134615385,0.208
0.096153846,0.226
0.206,0.685333333
0.046,0.216
0.054,0.154666667
0.072,0.464
0.06,0.210666667
0.12,0.498666667
0.328,0.97005988
0.286,0.829341317
0.229166667,0.443877551
0.072916667,0.119897959
0.18,0.509333333
0.1,0.154666667
0.124,0.226666667
0.03,0.136
0.348,0.906906907
0.34,0.552
0.292,0.552
0.214,0.52
0.266,0.186666667
0.232,0.402666667
0.214,0.221333333
0.236,0.613333333
0.402,0.525333333
0.246,0.528
0.074,0.346666667
0.062,0.357333333
0.086,0.301333333
0.24,0.64
0.098,0.378666667
0.56,0.992
0.492,0.994666667
0.792,0.762666667
0.25,0.752
0.33,0.621333333
0.344,0.424
0.384,0.826666667
0.75,0.952238806
0.152,0.611940299
0.197278912,0.470833333
0.176,0.181333333
0.258,0.256
0.29,0.509333333
0.402,0.562666667
0.382,0.613333333
0.332,0.530666667
0.78742515,0.896
0.146,0.346666667
0.114,0.2
0.17,0.608
0.17,0.389333333
0.29,0.592
0.418,0.837333333
0.108,0.250666667
0.566,0.994666667
0.456,0.914666667
0.048,0.192
0.112,0.64
0.462462462,0.734
0.57957958,0.75
0.318318318,0.262
0.636,0.989333333
0.336,0.92
0.09,0.085333333
0.366366366,0.426
0.338,0.773333333
0.386,0.357333333
0.182,0.485333333
0.924924925,0.996
0.12,0.510510511
0.424,0.813813814
0.648,0.996996997
0.248,0.425981873
0.064,0.082666667
0.226,0.650666667
0.23,0.405333333
0.14,0.477333333
0.15,0.243243243
0.356,0.569892473
0.208,0.427419355
0.1,0.075075075
0.402,0.992
0.094,0.445333333
0.1,0.272
0.358,0.457219251
0.594,0.745989305
0.156,0.709333333
0.174,0.309333333
0.14,0.610666667
0.2,0.508
0.301333333,0.742
0.424,0.334
0.338666667,0.756
0.370666667,0.806
0.288,0.686
0.184,0.341333333
0.298,0.858666667
0.248,0.509333333
0.21,0.493333333
0.194,0.509333333
0.286,0.501333333
0.228,0.308235294
0.456582633,0.5
0.621333333,0.692
0.252,0.174698795
0.262,0.987951807
0.248,0.962666667
0.044,0.176
0.038,0.122666667
0.954666667,0.974
0.106,0.264
0.048,0.28
0.07,0.4
0.062,0.306666667
0.098,0.333333333
0.056,0.253333333
0.05,0.274666667
0.064,0.261333333
0.63,0.888
0.22,0.357333333
0.546,0.963963964
0.494,0.6
0.098,0.248502994
0.136,0.320359281
0.104,0.236526946
0.14,0.323353293
0.152,0.28742515
0.142,0.308383234
0.114,0.332335329
0.42,0.78313253
0.35,0.933933934
0.426,0.576576577
0.536,0.651595745
0.05,0.135638298
0.07,0.151595745
0.418666667,0.516
0.842666667,0.682
0.55,0.789333333
0.498,0.829333333
0.517333333,0.854
0.402666667,0.85
0.128,0.268
0.12,0.198
0.130666667,0.226
0.47,0.977329975
0.452,0.804664723
0.068,0.193989071
0.763636364,0.674
0.345345345,0.644
0.069069069,0.118
0.758,0.933933934
0.362,0.852852853
0.442,0.818666667
0.246,0.538666667
0.068,0.2
0.512,0.942
0.062,0.338666667
0.064,0.36
0.244,0.690666667
0.33,0.709333333
0.1,0.152
0.08,0.196428571
0.44,0.904761905
0.178,0.580357143
0.687687688,0.884
0.372372372,0.92
0.395209581,0.374
0.260479042,0.326
0.089820359,0.21
0.062874251,0.056
0.474,0.274666667
0.392,0.274666667
0.39,0.621333333
0.438,0.552
0.212,0.696696697
0.438,0.69760479
0.506,0.994011976
0.422,0.901333333
0.282,0.469333333
0.333333333,0.734
0.408,0.786
0.168,0.174
0.888513514,0.928
0.234375,0.443925234
0.078,0.298192771
0.034,0.120481928
0.034,0.093373494
0.026,0.084337349
0.042,0.123493976
0.406,0.648
0.222,0.522666667
0.62,0.909333333
0.166,0.450666667
0.14,0.546666667
0.279620853,0.483333333
0.225464191,0.818
0.306,0.629333333
0.43,0.613333333
0.064,0.226666667
0.028,0.08
0.094,0.178666667
0.038,0.078078078
0.416,0.602666667
0.124,0.250666667
0.038,0.077333333
0.028,0.066666667
0.084,0.42042042
0.102,0.402402402
0.12,0.365558912
0.094,0.299093656
0.36503856,0.433333333
0.082,0.277333333
0.27,0.613333333
0.116,0.509333333
0.212,0.818666667
0.098,0.506666667
0.206,0.541333333
0.05,0.186666667
0.116,0.51951952
0.124,0.525525526
0.102,0.333333333
0.138,0.222222222
0.098,0.453453453
0.104,0.276276276
0.064,0.171171171
0.124,0.351351351
0.122,0.321321321
0.124,0.294294294
0.726,0.918604651
0.274666667,0.566
0.264,0.55
0.08,0.384
0.09,0.28
0.078,0.285333333
0.044,0.181333333
0.056,0.205333333
0.154166667,0.791666667
0.147916667,0.538888889
0.664,0.914666667
0.33,0.773333333
0.304,0.992
0.156,0.493333333
0.431654676,0.666
0.24940048,0.486
0.84,0.968
0.18,0.763250883
0.050666667,0.132
0.114666667,0.194
0.204,0.309309309
0.344,0.852852853
0.202,0.525525526
0.324,0.690690691
0.064,0.197333333
0.076,0.18018018
0.552,0.837333333
0.58662614,0.868
0.12,0.19760479
0.4,0.742
0.126,0.325301205
0.722,0.984984985
0.102,0.422960725
0.11,0.447129909
0.138,0.688821752
0.694,0.957831325
0.114,0.57704918
0.292,0.489489489
0.266,0.567567568
0.222,0.672672673
0.996,0.906914894
0.508,0.610666667
0.676,0.989333333
0.036,0.165165165
0.04,0.144144144
0.04,0.111111111
0.072,0.183183183
0.082,0.201201201
0.752,0.994680851
0.184,0.722666667
0.09,0.634666667
0.156,0.224
0.13,0.192
0.23,0.744
0.280120482,0.378
0.565217391,0.86
0.668,0.754666667
0.432,0.725333333
0.158,0.498666667
0.19,0.474666667
0.354,0.992
0.338,0.844311377
0.33,0.889221557
0.368,0.766
0.4,0.654
0.314666667,0.644
0.112,0.351190476
0.036,0.047619048
0.062,0.092261905
0.862,0.994666667
0.212,0.692771084
0.232,0.472
0.22,0.48
0.452,0.861861862
0.462,0.834834835
0.229166667,0.409703504
0.132,0.407854985
0.196,0.413897281
0.23,0.990936556
0.442,0.84
0.226,0.853333333
0.094,0.189333333
0.2,0.896
0.162,0.781333333
0.997333333,0.972
0.264,0.348
0.336336336,0.484
0.333333333,0.498
0.256,0.746666667
0.15,0.277333333
0.332,0.784
0.238,0.829545455
0.214,0.832386364
0.178,0.792613636
0.1,0.360795455
0.092,0.232954545
0.592,0.890666667
0.36,0.850666667
0.450666667,0.898
0.112,0.444444444
0.22,0.853333333
0.154,0.301333333
0.124,0.298666667
0.12,0.306666667
0.462,0.736
0.4,0.730666667
0.114,0.32
0.216,0.325333333
0.174,0.282666667
0.184,0.301333333
0.244,0.178666667
0.344,0.264
0.249249249,0.244
0.65,0.994666667
0.354,0.936
0.098666667,0.15
0.804,0.994236311
0.660660661,0.818
0.42,0.993993994
0.384,0.537537538
0.224,0.882666667
0.902,0.921965318
0.256,0.784
0.4,0.997333333
0.298192771,0.428
0.068,0.122666667
0.12,0.157333333
0.054,0.136
0.056,0.165333333
0.064,0.216
0.06,0.165333333
0.566775244,0.786666667
0.542,0.498666667
0.09,0.576
0.15625,0.393081761
0.210416667,0.572327044
0.186,0.681681682
0.05,0.288
0.516,0.845333333
0.55,0.928
0.038,0.069333333
0.234939759,0.346
0.34,0.669333333
0.33,0.509333333
0.284,0.426666667
0.096,0.384
0.984984985,0.992
0.262,0.810666667
0.242,0.576
0.136,0.4
0.22,0.498666667
0.228,0.525333333
0.268,0.477333333
0.38,0.424
0.422,0.904
0.76,0.992
0.202,0.36631016
0.226,0.382352941
0.214,0.422459893
0.26,0.540106952
0.304,0.338666667
0.254,0.48502994
0.142,0.281437126
0.086,0.194610778
0.292,0.709333333
0.2,0.498666667
0.128,0.314666667
0.148,0.338666667
0.162,0.448
0.192,0.703927492
0.26,0.853333333
0.685333333,0.252
0.46,0.512
0.164,0.461333333
0.21,0.653333333
0.122,0.602666667
0.118,0.584
0.184,0.632
0.092,0.189333333
0.142,0.222826087
0.15,0.203804348
0.414565826,0.81
0.403361345,0.764
0.29,0.522666667
0.284,0.549333333
0.07,0.24
0.044,0.202666667
0.258,0.504
0.264,0.528
0.06,0.165165165
0.062,0.159159159
0.04,0.078078078
0.04,0.069069069
0.062,0.171171171
0.04,0.159159159
0.066,0.162162162
0.028,0.057057057
0.346,0.780780781
0.124,0.237237237
0.128,0.246246246
0.062,0.204204204
0.098,0.357357357
0.204,0.276276276
0.242,0.657657658
0.558,0.984
0.468,0.725333333
0.902,0.947115385
0.268,0.829333333
0.454,0.444444444
0.062,0.209876543
0.068,0.148148148
0.06,0.108024691
0.066,0.191358025
0.066,0.37345679
0.132,0.169753086
0.664,0.97
0.197333333,0.552
0.173333333,0.316
0.182,0.290666667
0.376,0.44
0.298,0.952
0.038,0.100401606
0.046,0.114457831
0.032,0.120481928
0.036,0.088353414
0.034,0.104417671
0.026,0.098393574
0.04,0.112449799
0.03,0.108433735
0.042,0.116465863
0.498,0.645333333
0.114,0.478915663
0.08,0.301829268
0.056,0.164634146
0.06,0.170731707
0.058,0.170731707
0.066,0.178666667
0.066,0.24024024
0.038,0.231231231
0.04,0.075075075
0.586,0.957333333
0.192,0.336
0.364,0.725333333
0.306,0.613333333
0.364,0.44
0.045045045,0.094
0.078078078,0.05
0.06006006,0.054
0.06006006,0.088
0.063063063,0.1
0.054054054,0.09
0.054054054,0.104
0.063063063,0.116
0.048048048,0.106
0.045045045,0.124
0.165165165,0.166
0.105105105,0.08
0.258258258,0.054
0.123123123,0.12
0.09009009,0.078
0.123123123,0.11
0.135135135,0.16
0.038,0.122666667
0.042,0.112
0.078,0.112
0.288,0.534534535
0.09,0.564356436
0.068,0.45049505
0.424,0.454545455
0.046,0.152406417
0.134,0.205882353
0.362,0.582887701
0.562,0.639037433
0.29,0.553475936
0.302,0.725333333
0.096,0.369369369
0.162,0.24024024
0.206,0.267267267
0.318,0.339339339
0.206,0.627627628
0.576,0.770666667
0.486,0.845333333
0.87,0.994666667
0.236,0.656
0.368,0.978978979
0.246,0.807807808
0.122,0.387387387
0.19,0.318318318
0.14,0.816816817
0.28,0.577039275
0.239583333,0.65408805
0.148,0.536
0.124,0.56
0.158,0.426666667
0.102,0.554666667
0.098,0.509333333
0.438,0.621333333
0.15,0.448863636
0.096,0.228070175
0.114,0.323308271
0.114,0.35839599
0.15,0.187969925
0.118,0.180451128
0.084,0.125313283
0.094,0.26566416
0.124,0.203007519
0.098,0.157894737
0.292,0.533333333
0.924657534,0.96875
0.148571429,0.393129771
0.105714286,0.503816794
0.217142857,0.583969466
0.194285714,0.610687023
0.217142857,0.660305344
0.56557377,0.862
0.09,0.426666667
0.138,0.210666667
0.09,0.141333333
0.098,0.44
0.152,0.410666667
0.14,0.408
0.09,0.205333333
0.122,0.218666667
0.088,0.192
0.124,0.234666667
0.11,0.088
0.084,0.397333333
0.146,0.413333333
0.122222222,0.212307692
0.144444444,0.224615385
0.277777778,0.587692308
0.151111111,0.295384615
0.151111111,0.286153846
0.191111111,0.347692308
0.322222222,0.701538462
0.11,0.525373134
0.158,0.540298507
0.1,0.405970149
0.056,0.262686567
0.104,0.367164179
0.376,0.894894895
0.348,0.990990991
0.305,0.696666667
0.525,0.78
0.038,0.081081081
0.192771084,0.158
0.136,0.213333333
0.238,0.807486631
0.092,0.242666667
0.044,0.069333333
0.082,0.138666667
0.046,0.208
0.058,0.242666667
0.07,0.312
0.052,0.224
0.338,0.864864865
0.264,0.435435435
0.268656716,0.19
0.274626866,0.176
0.206,0.353293413
0.206,0.317365269
0.24,0.769461078
0.198,0.496
0.21,0.28
0.506,0.892944039
0.67,0.97323601
0.128,0.469879518
0.092,0.306666667
0.08,0.28
0.19,0.23853211
0.08,0.186544343
0.454,0.744
0.432,0.736
0.316,0.418666667
0.44,0.701333333
0.454,0.986666667
0.46,0.901333333
0.328,0.728
0.885885886,0.988
0.124,0.190163934
0.064,0.160655738
0.3,0.786096257
0.276,0.823529412
0.114,0.457219251
0.21,0.569518717
0.27,0.773333333
0.246,0.510695187
0.026,0.087755102
0.544,0.636
0.176,0.384
0.104,0.098
0.138666667,0.316
0.058666667,0.164
0.050666667,0.146
0.602,0.76
0.08,0.109333333
0.078,0.234666667
0.162,0.198198198
0.184,0.373333333
0.17,0.290666667
0.174,0.306666667
0.164,0.36
0.102,0.304
0.108,0.154666667
0.056,0.128
0.078,0.246753247
0.154,0.335064935
0.072,0.24
0.06,0.253333333
0.09,0.250666667
0.094,0.226666667
0.064,0.106666667
0.048,0.28
0.246,0.544
0.352,0.632
0.128,0.32
0.252,0.568
0.28,0.605333333
0.3,0.848
0.108,0.250666667
0.676,0.514666667
0.156626506,0.13
0.066,0.218666667
0.11,0.349333333
0.062,0.36
0.112,0.381333333
0.124,0.349333333
0.396,0.989333333
0.52,0.992
0.32,0.428
0.656,0.89
0.589333333,0.922
0.524,0.997333333
0.614,0.866666667
0.201201201,0.176
0.213213213,0.418
0.182,0.480362538
0.592,0.618
0.494,0.997333333
0.214583333,0.386920981
0.448,0.644
0.158,0.536
0.124,0.466666667
0.082,0.197333333
0.468,0.900900901
0.568,0.804804805
0.714,0.850666667
0.248,0.735735736
0.26,0.711711712
0.518,0.828313253
0.172,0.517333333
0.154,0.456
0.084,0.088
0.074,0.197333333
0.062,0.309333333
0.866090713,0.908
0.544715447,0.516
0.14,0.6
0.252,0.549333333
0.18,0.565333333
0.356,0.365333333
0.27,0.426666667
0.05,0.106666667
0.658666667,0.44
0.685333333,0.766
0.084,0.194174757
0.034,0.096
0.024,0.090666667
0.252,0.282666667
0.116,0.218666667
0.098,0.712
0.166,0.738666667
0.166,0.341333333
0.1,0.141333333
0.36,0.754666667
0.184,0.792
0.228,0.677333333
0.256,0.784
0.232,0.562666667
0.304,0.573333333
0.126,0.28
0.118,0.290666667
0.152,0.546666667
0.174,0.602666667
0.61,0.810666667
0.446,0.8
0.766,0.963963964
0.296,0.549450549
0.25,0.524725275
0.204,0.494505495
0.153153153,0.178
0.094,0.242666667
0.102,0.173333333
0.072,0.176
0.058,0.210666667
0.086,0.205333333
0.05,0.053333333
0.04,0.066666667
0.022,0.162666667
0.036,0.104
0.384,0.401084011
0.332,0.67
0.522666667,0.948
0.410666667,0.336
0.206,0.445333333
0.274,0.402666667
0.344,0.632
0.206,0.714666667
0.116,0.301333333
0.068,0.229333333
0.048,0.176
0.044,0.178666667
0.06,0.2
0.036,0.178666667
0.03,0.194666667
0.044,0.130666667
0.046,0.141333333
0.988,0.992
0.186,0.50591716
0.956,0.986666667
0.176,0.45045045
0.12,0.354354354
0.196,0.498498498
0.182,0.57957958
0.114,0.453453453
0.104,0.267267267
0.186,0.363363363
0.077333333,0.08
0.050666667,0.078
0.149333333,0.208
0.389333333,0.356
0.213333333,0.246
0.205333333,0.24
0.189333333,0.168
0.221333333,0.188
0.290666667,0.462
0.354666667,0.376
0.098666667,0.128
0.048,0.092261905
0.086,0.267857143
0.29,0.761904762
0.134,0.348214286
0.416,0.827380952
0.07,0.424
0.15,0.277333333
0.124,0.218666667
0.078,0.250666667
0.066,0.245333333
0.690690691,0.868
0.243243243,0.662
0.088,0.181333333
0.092,0.109333333
0.024,0.077333333
0.254,0.325358852
0.27,0.887362637
0.224,0.667582418
0.238,0.645604396
0.214,0.456043956
0.922,0.979885057
0.996,0.997005988
0.674,0.776
0.298,0.568
0.252,0.453333333
0.21,0.96969697
0.352,0.972027972
0.328,0.51981352
0.45,0.979020979
0.41011236,0.454166667
0.242,0.64
0.29,0.613333333
0.448,0.792
0.146,0.661333333
0.166,0.48
0.228,0.368
0.204,0.482666667
0.15,0.269333333
0.11,0.250666667
0.136,0.242666667
0.09,0.366666667
0.55,0.861333333
0.456,0.76
0.142,0.362666667
0.326,0.993957704
0.178,0.398791541
0.128,0.586102719
0.132,0.465256798
0.12,0.429003021
0.664,0.81
0.072,0.282282282
0.246,0.791428571
0.236,0.84
0.146,0.965714286
0.172,0.754285714
0.204,0.828571429
0.928,0.994666667
0.07,0.12
0.06,0.053333333
0.058,0.112
0.14,0.330357143
0.182,0.547619048
0.158,0.401785714
0.13,0.37202381
0.038,0.130952381
0.04,0.130952381
0.38,0.75975976
0.262,0.531531532
0.044,0.204204204
0.048,0.168168168
0.064,0.291291291
0.798319328,0.942
0.144,0.525333333
0.244,0.477333333
0.858,0.885333333
0.188,0.477333333
0.108,0.416
0.042,0.402666667
0.152,0.610666667
0.042,0.122666667
0.672,0.752
0.176,0.557228916
0.3,0.651651652
0.054054054,0.132
0.071856287,0.138
0.05988024,0.144
0.421686747,0.394
0.25,0.252
0.110465116,0.22
0.090116279,0.236
0.069767442,0.226
0.125,0.234
0.110465116,0.27
0.104651163,0.168
0.063953488,0.13
0.13,0.119760479
0.104,0.72754491
0.03,0.137724551
0.046,0.119760479
0.128358209,0.102
0.207084469,0.51
0.261580381,0.47
0.558,0.935656836
0.554,0.857908847
0.022,0.11641791
0.244,0.351351351
0.348,0.597597598
0.112,0.303303303
0.078,0.282282282
0.122,0.285285285
0.088,0.306306306
0.116,0.318318318
0.088,0.318318318
0.102,0.324324324
0.096,0.318318318
0.09,0.392
0.112,0.269333333
0.09,0.077333333
0.048,0.077333333
0.05,0.072
0.056,0.093333333
0.054,0.152
0.076,0.117333333
0.056,0.122666667
0.074,0.226666667
0.344,0.863746959
0.296296296,0.347916667
0.1,0.21021021
0.118,0.282282282
0.322,0.904
0.2,0.997333333
0.148,0.264
0.472,0.557333333
0.172,0.616
0.07,0.178666667
0.276,0.962666667
0.558,0.997333333
0.586,0.786666667
0.18,0.522666667
0.252,0.693333333
0.108,0.258666667
0.166,0.581333333
0.054,0.176
0.052,0.176
0.108,0.296
0.374213836,0.479166667
0.456,0.425149701
0.266,0.5
0.316666667,0.533333333
0.15,0.453453453
0.496,0.821333333
0.318,0.568
0.118,0.522666667
0.098,0.445333333
0.307053942,0.837438424
0.068,0.087087087
0.026,0.085333333
0.178,0.288
0.114,0.413333333
0.164,0.258666667
0.118,0.386666667
0.142,0.250666667
0.12,0.152
0.156,0.154666667
0.12,0.154666667
0.116,0.138666667
0.104,0.136
0.044,0.114666667
0.084,0.282666667
0.062,0.282666667
0.338,0.578666667
0.422,0.995
0.326,0.687165775
0.282,0.673796791
0.202,0.475935829
0.184,0.435828877
0.306,0.994652406
0.192,0.664
0.182,0.754666667
0.18,0.482666667
0.178,0.592
0.256,0.549333333
0.16,0.466666667
0.07,0.277333333
0.084,0.304
0.094,0.258666667
0.995495495,0.998
0.572289157,0.538
0.092,0.266055046
0.05,0.22324159
0.45,0.781326781
0.536,0.808353808
0.084,0.12039312
0.764,0.993993994
0.246,0.68
0.398,0.7578125
0.206,0.768472906
0.158,0.270935961
0.156,0.389162562
0.264,0.522167488
0.268,0.743842365
0.216,0.202666667
0.038,0.114666667
0.174,0.472
0.278,0.773333333
0.176,0.482666667
0.092,0.445333333
0.148,0.498666667
0.076,0.256
0.194,0.695783133
0.414,0.992
0.243975904,0.34
0.108,0.154666667
0.086,0.162666667
0.098,0.133333333
0.064,0.106666667
0.1,0.48
0.078,0.677333333
0.184,0.586666667
0.352,0.773333333
0.344,0.62962963
0.164,0.313580247
0.136,0.516049383
0.11,0.2
0.118,0.138666667
0.082,0.104
0.062,0.098666667
0.098,0.152
0.13,0.312
0.178,0.290666667
0.236,0.318051576
0.296,0.724928367
0.096,0.122666667
0.08,0.112
0.154,0.392
0.148,0.282666667
0.054,0.218666667
0.048,0.226666667
0.306,0.466666667
0.564,0.370666667
0.244,0.832
0.082,0.328
0.12,0.394666667
0.052,0.192
0.056,0.224
0.064,0.205333333
0.064,0.076086957
0.83,0.896
0.442,0.533333333
0.092,0.394666667
0.23,0.688
0.098,0.202666667
0.226,0.624
0.909333333,0.84
0.362,0.712
0.322,0.941333333
0.248,0.941333333
0.116,0.965333333
0.14,0.610666667
0.16,0.52
0.126,0.328
0.134375,0.466981132
0.378,0.541333333
0.2,0.370666667
0.134,0.205333333
0.156,0.258666667
0.112,0.333333333
0.182,0.565333333
0.990131579,0.971428571
0.488,0.816
0.162,0.352
0.166,0.392
0.158,0.416
0.226,0.442666667
0.098,0.384
0.228,0.386666667
0.992,0.786
0.166,0.327327327
0.1,0.308707124
0.086,0.324538259
0.066,0.224274406
0.172,0.489489489
0.228,0.810810811
0.39,0.834834835
0.324,0.535928144
0.89,0.991017964
0.436,0.472
0.38,0.336
0.404,0.818666667
0.278,0.92287234
0.326,0.936170213
0.317391304,0.558333333
0.298,0.87987988
0.158,0.309333333
0.07,0.296
0.062,0.272
0.068,0.272
0.068,0.261333333
0.038,0.269333333
0.038,0.098666667
0.17,0.298666667
0.706666667,0.384
0.237333333,0.592
0.16,0.55
0.165333333,0.342
0.08,0.3
0.4,0.544
0.13125,0.487421384
0.448,0.828828829
0.876,0.978978979
0.296,0.780780781
0.17,0.366366366
0.238,0.942942943
